price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,type,paint_color,vehicle_age,estimate_msrp,predicted_price,gap_ratio,price_class
27900,chevrolet,silverado1500,excellent,6 cylinders,gas,77905.0,clean,automatic,1GCRCPEH5FZ370077,rwd,truck,red,6.0,32800.0,24919.66,0.11959793993979052,2
11995,hyundai,elantra,excellent,4 cylinders,gas,59882.0,clean,automatic,KMHDH4AE6EU194623,fwd,sedan,red,7.0,17850.0,11420.46,0.050307956071822056,1
11901,ford,fusion,excellent,4 cylinders,gas,131087.0,clean,automatic,3FA6P0H95FR215090,fwd,sedan,white,6.0,24000.0,11100.37,0.07212642461467493,1
24995,chevrolet,silverado2500hd,excellent,8 cylinders,gas,159106.0,clean,automatic,1GC1KVEG1FF137035,4wd,pickup,white,6.0,57500.0,26125.42,-0.043268969455801984,1
5995,honda,crv,excellent,4 cylinders,gas,176589.0,clean,automatic,JHLRD78856C052135,4wd,SUV,grey,15.0,25500.0,5816.51,0.03068678640628139,1
13333,kia,sedonaex,good,6 cylinders,gas,109890.0,clean,automatic,KNDMC5C14F6036449,fwd,van,brown,6.0,27200.0,13179.31,0.011661460273716949,1
20000,porsche,911carrera,good,6 cylinders,gas,103000.0,clean,automatic,WP0CA299X1S651097,4wd,convertible,silver,20.0,45000.0,18413.36,0.08616786941655404,1
5499,buick,lacrosse,good,6 cylinders,gas,127817.0,clean,automatic,2G4WD582871247181,fwd,sedan,blue,14.0,29700.0,5565.38,-0.01192730774897673,1
4900,chevrolet,impala,good,6 cylinders,gas,143694.0,clean,automatic,2G1WT58K189241032,fwd,sedan,white,13.0,25290.0,5189.32,-0.05575296956055894,1
29990,toyota,tacomadoublecabpickup,good,6 cylinders,gas,43182.0,clean,other,3TMLU4EN4CM085701,4wd,pickup,white,9.0,31800.0,29990.0,0.0,1
17995,ford,transit250cargovan,excellent,6 cylinders,gas,142242.0,clean,automatic,1FTNR1ZM0FKB12401,rwd,van,white,6.0,33500.0,18364.38,-0.020113937960334137,1
13800,subaru,forester,excellent,4 cylinders,gas,111359.0,clean,automatic,JF2SHAEC7CH456028,4wd,SUV,grey,9.0,27500.0,12181.3,0.13288401073777026,2
33990,chevrolet,corvettegrandsport,good,8 cylinders,gas,70976.0,clean,other,1G1YW3DW5B5111532,rwd,other,yellow,10.0,61800.0,33691.1,0.00887177919391179,1
28990,mercedes-benz,clsclasscls550,good,8 cylinders,gas,44474.0,clean,other,WDDLJ7DBXDA087801,rwd,coupe,white,8.0,58850.0,28081.1,0.03236696568154387,1
12500,buick,lacrosse,excellent,6 cylinders,gas,94500.0,lien,automatic,1G4GG5E32CF213023,4wd,sedan,black,9.0,39995.0,12764.7,-0.02073687591561108,1
15500,chevrolet,traxawd,excellent,4 cylinders,gas,61000.0,clean,automatic,KL7CJRSB5FB251149,4wd,SUV,red,6.0,24600.0,15509.37,-0.0006041509100628071,1
18995,jeep,renegade,excellent,4 cylinders,gas,45000.0,clean,automatic,ZACCJADT2GPC80173,fwd,SUV,grey,5.0,26600.0,18252.42,0.040683920269202756,1
6995,chevrolet,hhrlt,good,4 cylinders,gas,72337.0,clean,automatic,3GNBABFW4BS513557,fwd,wagon,silver,10.0,22140.0,7499.65,-0.06728980685765332,1
9900,ford,expedition,excellent,8 cylinders,gas,139109.0,clean,automatic,1FMJU1K5XAEA29853,rwd,SUV,black,11.0,44500.0,10288.91,-0.037798950520511874,1
39800,rover,sport,excellent,8 cylinders,gas,84000.0,lien,automatic,SALWR2EF4GA594338,4wd,SUV,white,5.0,81800.0,39020.65,0.019972758014025867,1
29488,chevrolet,silverado15004wd,good,8 cylinders,other,24469.0,clean,automatic,3GCPKPEA9DG328229,4wd,pickup,white,8.0,36000.0,29324.81,0.005564912441035378,1
6495,nissan,rogue,good,4 cylinders,gas,143796.0,clean,automatic,JN8AS5MV7BW271630,4wd,wagon,white,10.0,23400.0,6795.69,-0.04424716253978619,1
31995,ford,f250crewcab4x4,new,8 cylinders,gas,125601.0,clean,automatic,1FT7W2B60HED90090,4wd,truck,white,4.0,49610.0,31866.51,0.004032132793958347,1
19995,jeep,wranglerunlimited,excellent,6 cylinders,gas,110799.0,clean,automatic,1J4HA5H1XBL594568,4wd,wagon,red,10.0,32195.0,19304.46,0.035771008357654184,1
37995,gmc,sierra2500hd,good,8 cylinders,diesel,180600.0,clean,automatic,1GT12ZE83FF143533,4wd,truck,white,6.0,57900.0,38204.88,-0.00549353904527373,1
27990,gmc,sierra2500hdextendedcab,good,8 cylinders,gas,68696.0,clean,other,1GT220CG8CZ231238,4wd,pickup,black,9.0,40000.0,27990.0,0.0,1
72499,lincoln,navigatorlreserve,excellent,6 cylinders,gas,44932.0,clean,automatic,5LMJJ3LT5JEL09906,4wd,SUV,black,3.0,82600.0,61137.16,0.18584180226886554,2
38990,lexus,gx460sportutility4d,good,8 cylinders,gas,15801.0,clean,other,JTJBM7FX0G5147634,4wd,other,white,5.0,62440.0,42307.4,-0.07841181448162736,1
33990,chevrolet,corvettegrandsport,good,8 cylinders,gas,70976.0,clean,other,1G1YW3DW5B5111532,rwd,other,yellow,10.0,57700.0,33711.3,0.00826725756645389,1
4500,ford,escape,good,4 cylinders,gas,86000.0,clean,automatic,1FMCU92Z65KB12200,4wd,SUV,green,16.0,23955.0,5487.73,-0.1799888114028933,0
15995,chevrolet,silverado1500,good,8 cylinders,gas,214197.0,clean,automatic,3GCPKTE33BG370662,4wd,truck,white,10.0,38560.0,15481.94,0.03313925774160083,1
36990,toyota,4runnersr5sportutility,good,6 cylinders,gas,33909.0,clean,other,JTEBU5JR6K5679412,4wd,other,black,2.0,40500.0,37000.0,-0.0002702702702702703,1
35999,gmc,sierra1500,excellent,8 cylinders,gas,78733.0,clean,automatic,3GTU2VEC0EG364806,4wd,truck,black,7.0,42000.0,30480.12,0.18106490394394778,2
8950,bmw,x3sdrive30i,like new,6 cylinders,gas,119040.0,clean,automatic,WBXPC9C49AWJ31728,4wd,SUV,silver,11.0,40100.0,9009.25,-0.006576574076643449,1
5000,hyundai,elantragls,excellent,4 cylinders,gas,156000.0,clean,automatic,5NPDH4AE7DH436185,4wd,sedan,blue,8.0,19750.0,5863.12,-0.14721172345099537,0
11995,lincoln,mkz,good,6 cylinders,gas,129110.0,clean,automatic,3LN6L2JK5DR800503,4wd,sedan,red,8.0,36200.0,12188.45,-0.015871583343247148,1
5995,chevrolet,sonic,excellent,4 cylinders,gas,106050.0,clean,automatic,1G1JC5SH0D4250583,fwd,sedan,black,8.0,18995.0,6570.55,-0.08759540677721046,1
23500,ford,escape,like new,4 cylinders,gas,12975.0,clean,automatic,1FMCU0HD6KUB81914,fwd,SUV,white,2.0,27200.0,22941.2,0.024357923735462802,1
12995,dodge,grandcaravan,good,6 cylinders,gas,115053.0,clean,automatic,2C4RDGCG9HR599835,fwd,van,grey,4.0,28750.0,12988.28,0.0005173895234780391,1
8900,subaru,imprezasportpremiumawd,like new,4 cylinders,gas,85667.0,clean,automatic,JF1GPAL6XD2842621,4wd,hatchback,red,8.0,21995.0,9645.87,-0.07732532161432829,1
6250,jaguar,xf,excellent,8 cylinders,gas,47000.0,clean,automatic,SAJWA0FB8CLS44970,rwd,sedan,white,9.0,60000.0,11862.85,-0.4731451548321019,0
20900,gmc,sierra1500,excellent,8 cylinders,gas,87927.0,clean,automatic,1GTR2VE7XDZ350189,4wd,truck,red,8.0,38500.0,21967.94,-0.048613570503196875,1
29454,toyota,highlander,excellent,6 cylinders,gas,63830.0,clean,automatic,5TDDKRFH8FS122625,4wd,SUV,black,6.0,40500.0,27444.65,0.07321463381751993,1
7995,gmc,acadia,good,6 cylinders,gas,157211.0,clean,automatic,1GKEV23768J187816,4wd,SUV,brown,13.0,35500.0,7990.06,0.0006182681982362585,1
16400,dodge,journey,excellent,4 cylinders,gas,17962.0,clean,automatic,3C4PDCAB9JT295687,fwd,SUV,red,3.0,23645.0,16722.99,-0.01931412982965376,1
12495,dodge,grandcaravan,like new,6 cylinders,gas,42357.0,clean,automatic,2C4RDGCG4ER150302,fwd,mini-van,grey,4.0,27100.0,16530.31,-0.24411580908041053,0
29990,nissan,frontiercrewcabpro4x,good,6 cylinders,gas,24661.0,clean,automatic,1N6AD0EV9GN771399,4wd,pickup,white,5.0,32790.0,29460.3,0.017980129190809352,1
28590,chevrolet,camarosscoupe2d,good,8 cylinders,gas,16903.0,clean,other,2G1FT1EW5A9116525,rwd,coupe,yellow,11.0,38900.0,28590.0,0.0,1
21288,ram,1500laramie,good,8 cylinders,gas,163436.0,clean,automatic,1D7RV1CT3BS642777,4wd,pickup,brown,10.0,36400.0,19001.61,0.12032611973406461,2
14000,toyota,venzaawd,good,6 cylinders,gas,97949.0,clean,automatic,4T3BK3BB9AU039945,4wd,wagon,grey,11.0,30900.0,12944.42,0.08154710678423598,1
46489,ram,1500laramiecrewcab,like new,8 cylinders,gas,25659.0,clean,automatic,1C6SRFJT6KN585920,4wd,truck,custom,2.0,47300.0,43812.56,0.06108841848091055,1
6995,honda,odysseyexlwdvdwnavi,like new,6 cylinders,gas,212704.0,clean,automatic,5FNRL3H79AB096330,fwd,van,brown,11.0,33500.0,7046.68,-0.007333950172279753,1
21990,kia,sorentolimitedsxlsport,good,6 cylinders,gas,41890.0,clean,other,5XYKW4A75EG487045,fwd,other,white,7.0,36500.0,23520.21,-0.0650593680923767,1
38590,chevrolet,corvettegrandsport,good,8 cylinders,gas,30237.0,clean,other,1G1YR3DW3B5102190,rwd,other,red,10.0,53800.0,38590.0,0.0,1
12988,kia,sportagelx,good,4 cylinders,gas,104199.0,clean,automatic,KNDPB3AC0F7709689,fwd,other,green,6.0,24500.0,12873.87,0.008865244095209847,1
5999,chevrolet,colorado,excellent,4 cylinders,gas,87111.0,rebuilt,automatic,1GCCS149X88144268,rwd,truck,red,13.0,18500.0,7476.89,-0.1976610596116835,0
27990,gmc,sierra2500hdextendedcab,good,8 cylinders,gas,68696.0,clean,other,1GT220CG8CZ231238,4wd,pickup,black,9.0,39600.0,27990.0,0.0,1
43430,honda,pilotelite,like new,6 cylinders,gas,10751.0,clean,automatic,5FNYF6H00LB048449,4wd,SUV,white,1.0,46920.0,41893.85,0.036667673178760164,1
23777,chevrolet,camaro,excellent,6 cylinders,gas,57888.0,clean,automatic,1G1FB1RS9J0160385,rwd,coupe,yellow,3.0,26100.0,22759.54,0.0447047699558075,1
12497,nissan,rogue,good,4 cylinders,gas,114415.0,clean,automatic,5N1AT2MV7GC804393,4wd,SUV,white,5.0,26300.0,12775.52,-0.021801069545505813,1
22995,chevrolet,silverado1500,excellent,8 cylinders,gas,82186.0,clean,automatic,3GCEK13C19G138263,4wd,truck,silver,12.0,30500.0,20198.3,0.13846214780451824,2
28990,jeep,wranglerunlimitedsahara,good,6 cylinders,gas,69856.0,clean,other,1C4BJWEG4GL330960,4wd,SUV,red,5.0,34500.0,27189.98,0.06620159338109113,1
17900,lexus,es350,excellent,6 cylinders,gas,104000.0,clean,automatic,JTHBK1GGXE2096340,fwd,sedan,black,7.0,37400.0,17578.72,0.018276643578144416,1
29590,ford,expeditionxltsport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,SUV,blue,4.0,61000.0,29590.0,0.0,1
25149,jeep,wrangler,good,6 cylinders,gas,88201.0,clean,automatic,1C4BJWDG3GL341773,4wd,SUV,red,5.0,30650.0,25886.67,-0.028496133338123376,1
9915,dodge,journey,excellent,6 cylinders,gas,100082.0,clean,automatic,3D4GH67V79T247725,4wd,wagon,black,12.0,27600.0,9777.18,0.014096089056353643,1
12990,honda,crv,good,4 cylinders,gas,109003.0,clean,automatic,5J6RM4H36DL059621,4wd,SUV,custom,8.0,24800.0,12491.79,0.039882995151215246,1
13990,hyundai,tucson,good,4 cylinders,gas,99806.0,clean,automatic,KM8JTCAF9FU958129,4wd,SUV,grey,6.0,27000.0,13454.16,0.03982708693816635,1
37995,gmc,sierra1500denali,excellent,8 cylinders,gas,98218.0,clean,automatic,3GTU2WEJ9FG243701,4wd,truck,black,6.0,54900.0,36976.6,0.027541742615600176,1
4999,ford,fivehundred,excellent,6 cylinders,gas,158536.0,clean,automatic,1FAFP25116G163202,fwd,sedan,green,15.0,28155.0,4748.72,0.05270472885324882,1
6795,dodge,journeysxt,excellent,6 cylinders,gas,120500.0,clean,automatic,3C4PDCBGXCT214239,fwd,SUV,white,9.0,25000.0,8185.84,-0.16990803631637072,0
25545,chrysler,300limited,excellent,6 cylinders,gas,33383.0,clean,automatic,2C3CCAEG5KH693554,rwd,sedan,white,2.0,36100.0,25884.07,-0.013099562781278204,1
43900,ford,superdutyf250srw,excellent,8 cylinders,diesel,118000.0,clean,automatic,1FT7W2BT3GEA11393,4wd,truck,black,5.0,52000.0,44069.05,-0.0038360255099668113,1
10998,toyota,corolla,excellent,4 cylinders,gas,122950.0,clean,automatic,5YFBURHE3GP400460,fwd,sedan,black,5.0,18500.0,10232.49,0.07481170272338407,1
3400,buick,lacrosse,good,6 cylinders,gas,176800.0,clean,automatic,2G4WC532851246068,fwd,sedan,blue,16.0,24900.0,3588.69,-0.05257907481560125,1
39990,infiniti,qx80sportutility4d,good,8 cylinders,gas,41664.0,clean,automatic,JN8AZ2NE3H9156734,4wd,other,black,4.0,64400.0,40056.17,-0.0016519302769086076,1
57990,chevrolet,corvettez51,like new,8 cylinders,gas,7200.0,clean,automatic,1G1YM2D79G5111520,rwd,coupe,grey,5.0,68300.0,58704.6,-0.012172810989258058,1
4995,mini,coopers,good,4 cylinders,gas,119000.0,rebuilt,manual,WMWMF73558TT88401,fwd,coupe,red,13.0,25300.0,5791.56,-0.13753807264364012,0
29590,ford,expeditionxltsport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,SUV,blue,4.0,52500.0,29590.0,0.0,1
17844,nissan,nv200cargovan,good,4 cylinders,gas,41745.0,clean,automatic,3N6CM0KN4HK710563,fwd,mini-van,silver,4.0,19800.0,16492.87,0.08192206692952779,1
33990,mercedes-benz,eclasse63amg,good,8 cylinders,gas,88107.0,clean,automatic,WDDHF7EB7CA570344,rwd,sedan,white,9.0,102500.0,33990.0,0.0,1
3400,hyundai,elantra,good,4 cylinders,gas,155000.0,clean,automatic,KMHDU4AD8AU870437,fwd,sedan,green,11.0,15500.0,4006.7,-0.15142136920657895,0
34995,toyota,tundracrewmaxsr54x4,excellent,8 cylinders,gas,74798.0,clean,automatic,5TFDW5F14EX384358,4wd,truck,red,7.0,38500.0,32850.35,0.06528545357964227,1
34590,ford,mustanggtpremium,good,8 cylinders,gas,30970.0,clean,other,1FATP8FF6F5341651,rwd,other,white,6.0,40900.0,34590.0,0.0,1
5950,lexus,es,excellent,6 cylinders,gas,190367.0,clean,automatic,JTHBA30G555108188,fwd,sedan,silver,16.0,32900.0,5304.15,0.12176314772395208,2
6700,ford,cmaxhybrid,like new,4 cylinders,hybrid,133392.0,clean,automatic,1FADP5AU5DL504873,fwd,wagon,white,8.0,24995.0,7685.25,-0.12820012361341532,0
31900,gmc,sierra1500,excellent,8 cylinders,gas,145000.0,clean,automatic,3GTU2VEC4FG242189,4wd,truck,grey,6.0,41000.0,31540.3,0.011404457154814657,1
19000,ford,f350lariat,excellent,8 cylinders,diesel,171000.0,clean,automatic,1FTWW33F21EC06726,4wd,truck,green,20.0,27800.0,16689.52,0.13843897248093412,2
8999,ford,focus,excellent,4 cylinders,gas,68974.0,clean,automatic,1FADP3F20EL200329,fwd,sedan,grey,7.0,19900.0,8825.14,0.019700537328586357,1
7495,toyota,camry,good,4 cylinders,gas,127000.0,clean,automatic,4T1BF3EK2BU755502,fwd,sedan,silver,10.0,23900.0,7421.31,0.009929513792039357,1
14999,dodge,grandcaravansxt,excellent,6 cylinders,other,86750.0,clean,automatic,2C4RDGCGXHR589704,fwd,mini-van,black,4.0,28500.0,14987.17,0.0007893418170341651,1
8495,ford,transitconnect,good,4 cylinders,gas,174571.0,clean,automatic,NM0LE7E71E1143955,rwd,van,grey,7.0,22000.0,9674.66,-0.12193296715336766,0
12475,toyota,camryle,excellent,4 cylinders,gas,110402.0,clean,automatic,4T1BF1FK3FU925908,fwd,sedan,blue,6.0,24400.0,12624.54,-0.011845184062152035,1
27990,toyota,tacomadoublecabpickup,good,6 cylinders,gas,67245.0,clean,other,5TFLU4EN4CX030112,4wd,pickup,silver,9.0,31000.0,27990.0,0.0,1
2000,chrysler,200,excellent,4 cylinders,gas,117942.0,clean,automatic,1C3CCCCB2FN549573,fwd,sedan,white,6.0,23100.0,5217.3,-0.6166599582159354,0
11995,toyota,tacoma,excellent,6 cylinders,gas,167974.0,clean,automatic,5TETU62N48Z492525,rwd,truck,black,13.0,26700.0,12003.67,-0.0007222791029743464,1
29990,dodge,challengergtcoupe2d,good,6 cylinders,gas,6600.0,clean,other,2C3CDZJG8KH677740,rwd,coupe,green,2.0,31400.0,29200.0,0.027054794520547945,1
16365,chevrolet,silverado1500,excellent,8 cylinders,gas,122797.0,clean,automatic,1GCSKSE35AZ135070,4wd,pickup,black,11.0,32500.0,15911.12,0.02852596171733977,1
43999,lexus,gx460,like new,8 cylinders,gas,24974.0,clean,automatic,JTJJM7FX6G5138738,rwd,SUV,black,5.0,64000.0,44510.92,-0.011500997957355145,1
7975,ford,f150,excellent,8 cylinders,gas,239067.0,clean,automatic,1FTPW14V39FA75116,4wd,truck,white,12.0,30600.0,8650.82,-0.07812207397680217,1
10900,honda,accordcrosstourexl,good,6 cylinders,gas,97804.0,clean,automatic,5J6TF1H59AL003751,fwd,wagon,grey,11.0,30170.0,10254.01,0.06299876828674829,1
29990,chevrolet,silverado1500double,good,8 cylinders,gas,26129.0,clean,other,1GCVKREC7EZ196951,4wd,pickup,brown,7.0,38500.0,29990.0,0.0,1
15900,mazda,cx5,good,4 cylinders,gas,49391.0,clean,automatic,JM3KE2BY4G0628900,fwd,wagon,grey,5.0,24800.0,15795.41,0.006621543853562531,1
12000,jeep,compass,excellent,4 cylinders,gas,46070.0,clean,automatic,1C4NJDBB5CD633406,4wd,SUV,grey,9.0,23995.0,12743.14,-0.05831686695743745,1
26900,dodge,grandcaravan,like new,6 cylinders,gas,59108.0,clean,automatic,2C4RDGBG5KR698970,fwd,mini-van,white,2.0,27395.0,25477.07,0.05585139892460162,1
33995,chevrolet,silverado1500,excellent,8 cylinders,gas,151348.0,clean,automatic,3GCUKSEC5JG281137,4wd,pickup,silver,3.0,48800.0,32874.66,0.034079135723380755,1
41590,acura,mdxadvancepkgsport,good,6 cylinders,gas,12046.0,clean,other,5J8YD3H87KL002026,fwd,other,red,2.0,50000.0,41328.0,0.006339527680991095,1
17595,buick,encore,excellent,4 cylinders,gas,25233.0,clean,automatic,KL4CJASB9JB698235,fwd,SUV,black,3.0,28800.0,17874.08,-0.015613670745571337,1
15999,ford,expedition,excellent,8 cylinders,gas,152715.0,clean,automatic,1FMJU1J52CEF57309,4wd,SUV,silver,9.0,48500.0,16693.33,-0.04159325910408539,1
8995,kia,sorentolx,excellent,6 cylinders,gas,131000.0,clean,automatic,5XYKT4A26BG045707,fwd,SUV,black,10.0,24500.0,8211.29,0.09544298155344642,1
16999,chevrolet,tahoe,excellent,8 cylinders,gas,211723.0,clean,automatic,1GNSKBE08DR170963,4wd,SUV,black,8.0,41900.0,14932.82,0.1383650241548482,2
19998,chevrolet,equinox,good,4 cylinders,gas,52408.0,clean,automatic,2GNAXSEV7J6299292,4wd,SUV,grey,3.0,27500.0,19342.74,0.03387627606016513,1
6995,chevrolet,equinox,good,4 cylinders,gas,154017.0,clean,automatic,2GNALBEK1C1273885,fwd,SUV,black,9.0,25100.0,6906.78,0.012772956428321195,1
39590,ford,mustanggtcoupe2d,good,8 cylinders,gas,1988.0,clean,other,1FA6P8CF9L5171928,rwd,coupe,black,1.0,42900.0,39584.0,0.00015157639450282944,1
18990,jeep,compass,excellent,4 cylinders,gas,35295.0,clean,automatic,3C4NJDBB6HT620584,4wd,SUV,silver,4.0,29290.0,19132.15,-0.0074299020235572815,1
9990,chevrolet,traverselt2awd,excellent,6 cylinders,gas,144019.0,clean,automatic,1GNKVJED5CJ290916,4wd,SUV,black,9.0,39435.0,10351.32,-0.03490569318695584,1
44990,ram,5500,good,6 cylinders,diesel,80733.0,clean,automatic,3C7WRNFL3FG705901,4wd,truck,white,6.0,53800.0,44121.42,0.019686129775514972,1
6298,honda,elementexpawd,excellent,4 cylinders,gas,240463.0,rebuilt,automatic,5J6YH28726L013701,4wd,SUV,red,15.0,24000.0,6025.71,0.04518803593269506,1
16977,honda,accordlx,excellent,4 cylinders,gas,61193.0,clean,automatic,1HGCR2F32FA039502,fwd,sedan,black,6.0,22900.0,15120.01,0.12281671771381102,2
23990,chevrolet,impalapremiersedan,good,6 cylinders,gas,37318.0,clean,other,1G1105S36LU101395,fwd,sedan,silver,1.0,35200.0,24202.09,-0.008763292756947856,1
15800,gmc,acadia,good,6 cylinders,gas,101997.0,clean,automatic,1GKKRRED8CJ347321,fwd,truck,red,9.0,33670.0,13807.55,0.14430148722981273,2
6000,nissan,sentra,good,4 cylinders,gas,91965.0,lien,automatic,3N1AB7AP3DL612904,fwd,sedan,red,8.0,17990.0,6574.5,-0.08738307095596623,1
6497,chevrolet,impala,good,6 cylinders,gas,112079.0,clean,automatic,2G1WA5EK8A1192426,fwd,sedan,silver,11.0,24430.0,6825.44,-0.04811997468295079,1
11900,buick,encoresportutility4d,excellent,4 cylinders,gas,78412.0,clean,automatic,KL4CJFSB1EB527238,4wd,SUV,blue,7.0,26800.0,12300.01,-0.032521111771453864,1
28590,dodge,chargerrtroadandtrack,good,8 cylinders,gas,33174.0,clean,other,2C3CDXCT8FH914859,rwd,sedan,black,6.0,33500.0,28614.0,-0.000838750262109457,1
2999,subaru,impreza,fair,4 cylinders,gas,180300.0,clean,manual,JF1GG67616G812467,4wd,wagon,black,15.0,19200.0,3712.96,-0.19228863225028012,0
13500,chrysler,aspenlimited,excellent,8 cylinders,gas,73000.0,clean,automatic,1A8HW58TX9F702519,4wd,SUV,white,12.0,45000.0,14409.72,-0.06313238563969316,1
25990,ford,explorerlimitedawd,excellent,6 cylinders,gas,94677.0,clean,automatic,1FM5K8F80HGA05080,4wd,SUV,black,4.0,46000.0,25347.29,0.02535616233530287,1
13997,ford,explorer,excellent,6 cylinders,gas,116553.0,clean,automatic,1FM5K7B81EGA90944,fwd,SUV,black,7.0,29995.0,13058.65,0.07185658548165395,1
8796,ford,fusion,good,6 cylinders,gas,67839.0,clean,automatic,3FAHP0CG7CR324726,fwd,sedan,custom,9.0,30200.0,9236.53,-0.0476943181043098,1
2599,jeep,grandcherokeelaredo4x4,good,8 cylinders,gas,201557.0,clean,automatic,1J4GW48N02C199339,4wd,SUV,black,19.0,32500.0,3060.95,-0.15091719890883545,0
13990,gmc,sierra2500hd4x4,good,8 cylinders,gas,174759.0,clean,automatic,1GT22ZCG0BZ409579,4wd,pickup,white,10.0,38500.0,13906.53,0.006002216225039557,1
5997,ford,explorer4x4,excellent,6 cylinders,gas,171389.0,clean,automatic,1FMEU73E37UA73985,4wd,SUV,black,14.0,30570.0,6203.5,-0.0332876601918272,1
21900,ford,explorer,excellent,6 cylinders,gas,54322.0,clean,automatic,1FM5K7B82GGB12288,fwd,SUV,blue,5.0,31300.0,21375.33,0.024545585962883296,1
17995,subaru,impreza,excellent,4 cylinders,gas,22292.0,clean,automatic,4S3GTAA6XJ3706875,4wd,sedan,silver,3.0,20500.0,17925.1,0.003899559835091657,1
31999,lexus,lx570,excellent,8 cylinders,gas,107726.0,clean,automatic,JTJHY7AX8B4056566,4wd,SUV,black,10.0,81450.0,28704.92,0.11475663405437124,2
29990,ram,1500quadcabtradesman,good,6 cylinders,gas,28455.0,clean,other,1C6RR7FG8HS798359,4wd,pickup,red,4.0,35315.0,30248.09,-0.008532439568911629,1
14950,honda,crv,excellent,4 cylinders,gas,107326.0,clean,automatic,5J6RM4H78DL044329,4wd,SUV,red,8.0,29595.0,14602.09,0.02382604134065739,1
6650,acura,tsxsedan,excellent,4 cylinders,gas,160223.0,clean,automatic,JH4CL96968C010328,fwd,sedan,silver,13.0,29950.0,6444.47,0.03189245973679755,1
6995,hyundai,elantra,good,4 cylinders,gas,100340.0,clean,automatic,KMHDU4AD1AU208862,fwd,other,grey,11.0,15300.0,6761.09,0.034596492577380254,1
21999,volkswagen,tiguansel,like new,4 cylinders,gas,8300.0,rebuilt,automatic,3VV3B7AX7JM005711,fwd,SUV,grey,3.0,28300.0,20734.34,0.06099350160169072,1
25990,chevrolet,silverado1500regular,good,8 cylinders,other,82140.0,clean,automatic,1GCNKREC1EZ373672,4wd,pickup,black,7.0,38800.0,25990.0,0.0,1
13999,honda,odyssey,excellent,6 cylinders,gas,144577.0,clean,automatic,5FNRL5H66EB016054,fwd,van,grey,7.0,36000.0,13434.55,0.04201480511070343,1
5000,jeep,commanderoverland4wd,good,8 cylinders,gas,195500.0,clean,automatic,1J8HG68207C561369,4wd,SUV,red,14.0,45000.0,5953.55,-0.160164943605076,0
5699,toyota,corollas,good,4 cylinders,gas,153500.0,clean,automatic,1NXBU40E79Z162256,fwd,sedan,silver,12.0,15500.0,5506.18,0.03501883338357985,1
12495,honda,civic,like new,4 cylinders,gas,15300.0,rebuilt,automatic,2HGFC2F68KH570983,fwd,sedan,silver,2.0,20500.0,12505.0,-0.0007996801279488205,1
